id,fraud,roa,leverage,operate_cashflow,industry,account_receivable,inventory,firm_size,audit,profit_sales,sales_totalasset
ECI.2020,0.0,0.10343704724444877,0.25106846723819726,5815761598.0,0,5499431890.0,-2103164528.0,24.532112130968407,1.0,0.06918489247427755,1.4950814194429216
ECI.2021,0.0,0.10066934991845979,0.26511537610356883,3557950339.0,0,-5416204953.0,1609132199.0,24.594114139826804,1.0,0.0784949110654806,1.2824952414364958
ECI.2022,0.0,0.04664131847120301,0.2872547618679165,7108071922.0,0,14718063651.0,102511887.0,24.787016389196296,1.0,0.04953402517535651,0.9416016224420897
ECI.2023,0.0,-0.11255418972665049,0.32512400438645456,4105224616.0,0,-6501038454.0,-2174826459.0,24.661575602290267,1.0,-0.3132828414511922,0.3592733939888816
EID.2019,0.0,0.09691239427407126,0.3953736263579318,59242395031.0,0,-38576657937.0,22511643140.0,26.871913476821568,1.0,0.06799105964306083,1.425369670407279
EID.2020,0.0,0.10416596550356108,0.3580742127891629,118520593408.0,0,11528831680.0,-53882123031.0,26.894664975810528,1.0,0.0726685013159218,1.43344039875965
EID.2021,0.0,0.09793630717737721,0.3433405225051732,63706779853.0,0,30061343080.0,-15192795773.0,26.94861397564394,1.0,0.06086590189340822,1.6090504556868106
EID.2022,0.0,0.13754459436408917,0.30680034958554314,17833205838.0,0,-6531705110.0,40694645877.0,27.020885488953695,1.0,0.07258311039839317,1.89499449126851
EID.2023,0.0,0.1129003751586386,0.3453730271833064,228637263131.0,0,-53022304545.0,-75603903486.0,27.17912755191263,2.0,0.0677401188661538,1.6666692803081133
ELC.2019,0.0,0.021729467894668023,0.41728340569833167,53288114781.0,7,354881885626.0,54148483715.0,27.976988398158223,1.0,0.03510768155500145,0.6189377062858894
ELC.2020,0.0,0.0208251348641211,0.43043887725696206,264693439701.0,7,-190499576541.0,11484016703.0,28.03525747209482,1.0,0.038890259998332274,0.5354845883008789
ELC.2021,0.0,0.04392543193495767,0.24180071656390137,-97377574746.0,7,-86849854437.0,-93331810237.0,27.76671074158713,1.0,0.07631118694126877,0.5756093398044497
ELC.2022,0.0,0.032643412966987334,0.20389699855619323,-103991567710.0,7,-15374920241.0,-14825230190.0,27.766317259158683,1.0,0.04328886896980302,0.754083295402298
ELC.2023,0.0,0.046301787253961765,0.3673340096831833,95834125431.0,7,331356213291.0,-15097839417.0,28.230469553955537,2.0,0.08603377868143931,0.5381814906143462
EVE.2019,0.0,0.04675254647038928,0.389628427652106,51301116508.0,1,-29585286457.0,-3197830551.0,28.06126546979725,0.0,0.07132818874023704,0.6554568018073849
EVE.2020,0.0,0.031083446277353835,0.30206643474086853,157304173133.0,1,-55431903310.0,-58158200077.0,27.933369915743633,0.0,0.04914485326625479,0.6324862973738334
EVE.2021,0.0,0.047070721226736084,0.24016458528110282,-52570256707.0,1,30200906415.0,7030579313.0,27.869048150848478,0.0,0.06892561086519823,0.6829206246542376
EVE.2022,0.0,0.0630395499811988,0.29440209688543895,85259858422.0,1,47129055449.0,17625588365.0,28.007191545199117,0.0,0.08988124417464112,0.7013649016552513
EVE.2023,0.0,0.013748927213290801,0.2624879030287269,148247972622.0,1,-49895176626.0,-45293660176.0,27.935465219266913,0.0,0.02366655291865316,0.5809433786385668
EVG.2019,0.0,0.02149858500105684,0.14621113658952298,8740499009.0,6,20984143817.0,29067228887.0,27.46731336844426,1.0,0.0311867196496786,0.6893506352239389
EVG.2020,0.0,0.018839518106362974,0.27791002984444674,52762973640.0,6,104469275112.0,27853326641.0,27.659525100928462,2.0,0.02522428621695973,0.7468801275215506
EVG.2021,0.0,0.011739990532463543,0.2287124629543085,-340034023864.0,6,854958933776.0,8937448179.0,28.339281359014603,1.0,0.024616064592526875,0.47692394080033634
EVG.2022,0.0,0.009689693054264675,0.02447133323658133,-591688594844.0,6,-339207044473.0,601439019878.0,28.61074948948592,1.0,0.02020129726316256,0.4796569709379016
EVG.2023,0.0,0.008729272344282214,0.2698676554952659,-449015070521.0,6,622411084896.0,94625024925.0,28.912272233945743,2.0,0.028836222832773928,0.30271899322268114
FCM.2019,0.0,0.052371408541999113,0.37132424186984436,163188210938.0,8,-5828974548.0,-62026797353.0,27.53220109796652,0.0,0.06318696411361545,0.8288324858879268
FCM.2020,0.0,0.03441528867090046,0.302289603379481,58033003100.0,8,72771026082.0,-82816628853.0,27.420033723334473,0.0,0.048735876711025965,0.7061592197255862
FCM.2021,0.0,0.01658132522372442,0.29916150239575634,53695585920.0,8,-20204563060.0,6801449311.0,27.414771077573686,0.0,0.022273009344918594,0.7444582349401884
FCM.2022,0.0,0.025057187598265654,0.314027068589053,57640840277.0,8,71890225974.0,-30423736034.0,27.449436624124246,0.0,0.035332892783243336,0.7091745290141954
FCM.2023,0.0,0.019382377351786193,0.2760772280220879,1289370360.0,8,-1203793926.0,-20307852871.0,27.417284722595877,0.0,0.03375971808420587,0.5741273461893639
FCN.2019,0.0,0.037461255132327294,0.5651438663914923,-28596558049.0,6,581091565192.0,154657584885.0,29.36222711942562,1.0,0.0684297587744665,0.5474409935565253
FCN.2020,0.0,0.019702494512873647,0.6308448166218455,88657472364.0,6,645426595742.0,352708482329.0,29.545015138514984,1.0,0.04235160563939389,0.4652124568931837
FCN.2021,0.0,0.009442979646001564,0.6092186839358152,-110386384097.0,6,-1160763490058.0,633903739932.0,29.64535124954683,1.0,0.020314962369973825,0.46482880322528164
FCN.2022,0.0,0.006806589622986772,0.5405175603757425,-202894180182.0,6,478370167223.0,7247549824.0,29.65666280469701,1.0,0.016943055435735297,0.40173330299272425
FCN.2023,0.0,-0.004904673690188002,0.6082489658804411,410398208212.0,6,395026809225.0,11342978864.0,29.7806240860048,1.0,-0.014616508369719039,0.3355571362274861
FDC.2019,0.0,0.06908272614418666,0.3580822013035543,-53358206552.0,9,209520153517.0,-2067797404.0,27.58167058411194,0.0,0.1475095579869502,0.46832711782851544
FDC.2020,0.0,-0.026351735125407425,0.40604753374001523,1449873053.0,9,73308207101.0,-1107362914.0,27.615772510019852,0.0,-0.13645938739468202,0.19311046039793653
FDC.2021,0.0,0.011742384158480846,0.20151369671576003,9658028664.0,9,168693126185.0,-16826387691.0,27.413751004113045,0.0,0.05083114324113758,0.23100767383444862
FDC.2022,0.0,-0.32205019739602664,0.27479167200403487,71970974870.0,9,-196434307377.0,0.0,27.142537718028372,0.0,-11.476565475609837,0.02806154838574767
FDC.2023,0.0,0.0010828639276596467,0.33413128432529343,1104135885.0,9,549251265.0,0.0,27.22953171922036,0.0,0.03861152073426055,0.028045099158676912
FID.2019,0.0,1.4935660160042414e-05,0.18904751037718256,-121380659.0,6,8577139689.0,0.0,26.411928425360184,1.0,0.00024769253033341183,0.0602991948927081
FID.2020,0.0,-0.016582351930826095,0.036097157763390855,-21644828937.0,6,-49209202229.0,182815836.0,26.222090350062754,1.0,-0.04924367727889961,0.3367407319504032
FID.2021,0.0,0.0038691778608999144,0.018211322551529595,-9596627752.0,6,8692447402.0,0.0,26.256366411503517,1.0,0.006972120816382065,0.5549499159292662
FID.2022,0.0,0.0002559226095630958,0.000621870502023039,-2016091482.0,6,518134345.0,-246944016.0,26.23886540023442,2.0,0.0016591872992833497,0.15424576217141733
FID.2023,0.0,-0.08869062132919008,0.1322114887274818,1429812736.0,6,7359204579.0,0.0,26.453863240394817,2.0,-0.3250404043318116,0.27286029720370353
FIR.2019,0.0,0.1828710622580544,0.31389064342024736,96669212358.0,9,-253583130098.0,-39045311490.0,26.91584371472049,0.0,0.3166089951646565,0.5775927565259161
FIR.2020,0.0,0.06690776339805006,0.32422089517893277,-7226706031.0,9,117386650974.0,-36894997140.0,27.035164069750397,0.0,0.24645419764638182,0.27148153302728834
FIR.2021,0.0,0.08854358211005199,0.3672583537702052,-60871474414.0,9,196952509766.0,-40562291931.0,27.24913040189692,0.0,0.2595668976697182,0.3411204699249358
FIR.2022,0.0,0.08074453028450762,0.4476679842309325,-348686475157.0,9,381131707984.0,277095479658.0,27.919710415226522,0.0,0.2940405170872297,0.2746034154896893
FIR.2023,0.0,0.010421541136189368,0.4395852945678434,0.0,9,-123241715109.0,-67070694824.0,27.923953908934337,0.0,0.08310737735109834,0.1253985081512338
FMC.2019,0.0,0.15108497365621934,0.38273682205637616,556700941589.0,2,-43493354928.0,-259588760931.0,28.050283188889427,0.0,0.06160061129719849,2.452653804477594
FMC.2020,0.0,0.13205237411005274,0.3681793901371258,42008151805.0,2,64063787572.0,30586405468.0,28.16819353005309,0.0,0.0509702288672177,2.5907745961679267
FMC.2021,0.0,0.10633795148830619,0.2678097310158537,178371780817.0,2,72004214667.0,332475384958.0,28.62419249605556,0.0,0.05516308382465698,1.9277013559705105
FMC.2022,0.0,0.1074066993915987,0.292004619936516,435208900791.0,2,-101607961167.0,-11692868188.0,28.72589541586118,0.0,0.05624785300398171,1.9095253179529452
FMC.2023,0.0,0.09008335783441014,0.334321212250661,207180846599.0,2,211959878231.0,70747732578.0,28.841825753146697,0.0,0.05940882660521782,1.5163295251230935
FPT.2019,0.0,0.11713759733540623,0.49693936735916105,3898749985785.0,7,262001218971.0,-56486482404.0,31.13940227800153,0.0,0.1407496644890018,0.8322406860483803
FPT.2020,0.0,0.10599777053213395,0.5541878732314488,6339679033336.0,7,-290451012275.0,5890790409.0,31.362345005338277,0.0,0.14784405605138767,0.7169565917164179
FPT.2021,0.0,0.09961836543916576,0.6011395432914579,5839693554727.0,7,541142288173.0,217251377267.0,31.614395772124862,0.0,0.1499619653623724,0.6642908766795972
FPT.2022,0.0,0.12567846493044768,0.5090817717932756,5053831756700.0,7,1678559023158.0,458444834944.0,31.5755191282135,0.0,0.14745341866723763,0.8523265588983725
FPT.2023,0.0,0.1291918454781458,0.5034570798807134,9517095698405.0,7,1193749301866.0,-372376661330.0,31.730068395237375,0.0,0.1479909522417258,0.8729712426414159
FRT.2019,0.0,0.030915151414954482,0.8059740132700599,-108196906152.0,1,-7444957828.0,877323257779.0,29.51714683997084,0.0,0.01199882354175892,2.576515214792683
FRT.2020,0.0,0.0018963494806257548,0.7726009849544414,1518332897425.0,1,331302185999.0,-1556824484218.0,29.31511702805726,0.0,0.000690321844073551,2.747051244149398
FRT.2021,0.0,0.041024436810232115,0.8448039276346451,-1304108948165.0,1,470609781048.0,3103641641845.0,30.012448793744518,0.0,0.019624582331269833,2.0904616525195405
FRT.2022,0.0,0.03782610020555856,0.8052665256829148,-1507692281216.0,1,-1376743092288.0,1553468332922.0,29.984660183504815,0.0,0.013147868012694536,2.8769759605919893
FRT.2023,0.0,-0.025132479565124346,0.8687500741736451,-1857103872723.0,1,-134728983393.0,1943033087505.0,30.203515011088843,0.0,-0.010295237135009136,2.4411753935867004
GAS.2019,0.0,0.1943693632061701,0.20206659794233334,12680918093290.0,10,56142775281.0,-373557528269.0,31.761035018754878,0.0,0.16047847831421236,1.211186479632492
GAS.2020,0.0,0.1261191722941296,0.21688129775850876,7330398831075.0,10,-85420373495.0,87870244255.0,31.77745833593876,0.0,0.12429711561298024,1.0146588814403599
GAS.2021,0.0,0.1123781705304923,0.3373872488125238,7594821226199.0,10,6706648971685.0,1578643457909.0,31.99752888715342,0.0,0.11205938113663179,1.0028448255793223
GAS.2022,0.0,0.18226359617222737,0.25996127871607366,12792070499188.0,10,-748090192281.0,861225580371.0,32.045789012162025,0.0,0.14958162619357468,1.2184892009153498
GAS.2023,0.0,0.13438742722674243,0.2558939597026197,13827044652491.0,10,823597745083.0,-157897379897.0,32.105563749982174,0.0,0.13101381500009654,1.0257500495397636
GDT.2019,0.0,0.19159716652495165,0.2815192167890593,69080526554.0,1,-13788447006.0,7358833771.0,26.682671095018605,0.0,0.2147382806921783,0.8922357294999543
GDT.2020,0.0,0.20051312575792726,0.32173362131905126,71593742442.0,1,14273393647.0,-13680630551.0,26.711880163263952,3.0,0.19846627960519428,1.0103133195059872
GDT.2021,0.0,0.15955798534383284,0.3033668110918499,34347820262.0,1,14988926791.0,23077423531.0,26.665973448101774,1.0,0.1787058524613345,0.8928526018942522
GDT.2022,0.0,0.17061380253765404,0.2750090780064958,1011490390.0,1,88949338042.0,2662031217.0,26.7296337529639,1.0,0.1724931386752986,0.9891048643901005
GDT.2023,0.0,0.08973260237599766,0.2867431060628723,31909948235.0,1,-66523659689.0,-5063838280.0,26.73675474022239,1.0,0.11690382807605496,0.7675762535134408
GDW.2019,0.0,0.05690902130228857,0.48442618460466885,65255718382.0,10,867488828.0,-82447855.0,26.429349799775764,1.0,0.032958128765285664,1.7267066861584097
GDW.2020,0.0,0.05435949258690769,0.5103072060416544,79809780978.0,10,1650516510.0,-3070070371.0,26.561510785803623,1.0,0.03243698008015601,1.6758493686088622
GDW.2021,0.0,0.07047725639357659,0.35677405354512154,-51503127086.0,10,8357933210.0,9482052910.0,26.30571320916992,1.0,0.0333602284673518,2.1126131214164077
GDW.2022,0.0,0.07113843275665219,0.3899465472074291,73053633054.0,10,-4424351301.0,906261825.0,26.420143066106796,1.0,0.03390855350527175,2.0979494965950796
GDW.2023,0.0,0.11739824567690885,0.4269632961687496,54397468952.0,10,-5449793638.0,9800387015.0,26.448219933930012,1.0,0.05499685139200873,2.1346357601476673
GEG.2019,0.0,0.04295524500879959,0.6185798260380937,-332765737071.0,10,442489223386.0,289544114945.0,29.542520138736418,0.0,0.25057977623896194,0.17142343110657068
GEG.2020,0.0,0.03794657814540833,0.5538572578231079,420557956334.0,10,771307194329.0,-162293086900.0,29.681691217607206,0.0,0.1973625819432353,0.19226835082813412
GEG.2021,0.0,0.026091732808373486,0.7003295270049072,2542472025275.0,10,-678900462836.0,-5649212459.0,30.154561647681145,0.0,0.23563056398068363,0.11073152976246502
GEG.2022,0.0,0.021648337226042154,0.6711248698384873,495873264279.0,10,-29008404001.0,8752245283.0,30.47116067985135,0.0,0.17703696115097065,0.12228145515659435
GEG.2023,0.0,0.008884245715556575,0.6425000128474023,1063186167133.0,10,117764539965.0,-28460697209.0,30.411848984676844,0.0,0.06624767840320436,0.13410652161248945
GEX.2019,0.0,0.04009359672269486,0.5918976288812036,1167892271072.0,6,362054581778.0,567810005822.0,30.68793858958325,0.0,0.05521006956940827,0.7262008006037832
GEX.2020,0.0,0.03608014209927698,0.6974381779760268,373324035285.0,6,2824566625150.0,557316434852.0,30.932475237043793,0.0,0.054165493392107106,0.6661093592943161
GEX.2021,0.0,0.02723283355665657,0.6650102899850442,-2513762675346.0,6,-919672728500.0,8297009407910.0,31.744994221531147,0.0,0.0579345331064289,0.4700621908288856
GEX.2022,0.0,0.02924046272194067,0.5982925583160181,7917249916095.0,6,-852624420949.0,-2422513384978.0,31.589638247887883,0.0,0.04747759920915861,0.6158791347709948
GEX.2023,0.0,0.01568506267437551,0.6146520993653478,4425877780165.0,6,-256222156488.0,-787120704938.0,31.639751064223184,0.0,0.028514411693705763,0.5500749180049824
GIC.2020,0.0,0.15081443157873148,0.18376971080841575,84065075570.0,6,-8849645294.0,-112499000.0,26.36514346407163,0.0,0.22493606808704397,0.6704768731014294
GIC.2021,0.0,0.09759891907335695,0.07667033649566644,39157853388.0,6,-8849645294.0,-112499000.0,26.24779074762085,0.0,0.15046644014058977,0.6486424413454884
GIC.2022,0.0,0.06516602045058081,0.0610326101393637,34410013904.0,6,38333319426.0,3057640200.0,26.266396506969304,0.0,0.09890453555821847,0.6588779784747277
GIC.2023,0.0,0.06218961813443647,0.09270416832123478,43876992989.0,6,-30014274887.0,-111212970.0,26.31211220711546,0.0,0.09653929722076117,0.6441896711991222
GIL.2019,0.0,0.08455210658015004,0.5593902638315746,310999012103.0,1,74108994097.0,-202167160738.0,28.272058546791996,1.0,0.06323697877410712,1.3370674598826748
GIL.2020,0.0,0.1141850156533735,0.5237370803404153,250853953466.0,1,272561550112.0,-130433493377.0,28.627439009356063,1.0,0.08947063960569199,1.2762288965028168
GIL.2021,0.0,0.0877988881517264,0.5723513512884163,114474540725.0,1,395551441400.0,238145729830.0,28.95698160325303,1.0,0.07966447946802692,1.1021083516520582
GIL.2022,0.0,0.0906123947744656,0.37024914460232006,-92899023365.0,1,-739905768631.0,504577475372.0,29.014395560057707,1.0,0.11412251224912949,0.793992289414894
GIL.2023,0.0,0.00860291414799551,0.2423438224269992,-319308126146.0,1,127822850215.0,110142126257.0,28.842116208046455,1.0,0.03084309967137485,0.2789250833949022
GKM.2019,0.0,0.008366558888050438,0.4568326751191617,-8531393137.0,8,20106283590.0,13739369691.0,26.47044635737348,2.0,0.016815973892644383,0.49753638662046956
GKM.2020,0.0,0.03137665777742585,0.4574431379964129,-10944294526.0,8,68428973634.0,-11971419468.0,26.531141600604798,1.0,0.061418727267120554,0.5108646690277934
GKM.2021,0.0,0.06409855013132702,0.4569932920755716,28820410578.0,8,24514831168.0,10216818711.0,27.030684043387133,1.0,0.1486038949854234,0.4313382912178343
GKM.2022,0.0,0.02889813275786142,0.4763928593215713,-90196815675.0,8,158864969923.0,22531038451.0,27.17200129056149,2.0,0.05834387674772135,0.49530703766595435
GKM.2023,0.0,0.09075421855886814,0.22268802504485552,36594539310.0,8,-63243439809.0,-51889286458.0,26.79366172693541,1.0,0.10131762143647512,0.895739726931607
GLT.2019,0.0,0.09140208872656448,0.2692834710827216,35557774469.0,6,-41231774687.0,-3018010495.0,25.601696796100793,1.0,0.13126978377969625,0.6962919119297112
GLT.2020,0.0,0.11618444443411383,0.34695908691269023,20263767560.0,6,15716752823.0,7579691312.0,25.780755761999426,1.0,0.19937951596719586,0.5827300957698673
GLT.2021,0.0,0.19700036211118183,0.47493451363133954,2716548015.0,6,121601225348.0,3979296598.0,26.42695870761163,1.0,0.3514152657733024,0.5605913609861972
GLT.2022,0.0,0.06362898189864091,0.5042805867444351,48142814570.0,6,59143975172.0,-15276003791.0,26.440392739497828,1.0,0.032576545018285386,1.9532145555314608
GLT.2023,0.0,0.058005853955541954,0.17147195866303747,38976773751.0,6,-181632294519.0,8711585658.0,25.934156590999216,2.0,0.10097743839518891,0.5744437062121557
GMA.2019,0.0,0.030356501955931325,0.48408044453594506,32063610643.0,6,-31265631878.0,2141018339.0,25.621560277122345,1.0,0.03450785514855166,0.8796983128986336
GMA.2020,0.0,0.02096774706940159,0.6034545858043946,74869822637.0,6,56009083310.0,2142255380.0,25.93904584381581,1.0,0.03395231826060826,0.6175645182299241
GMA.2021,0.0,0.04947261488302731,0.28470873296938953,14199031491.0,6,-73004908601.0,-4967351891.0,25.420819076636676,1.0,0.05257453155349956,0.940999632734421
GMA.2022,0.0,0.016947130958791246,0.705970036073931,40473289804.0,6,466524610190.0,393954169848.0,28.084069860774083,2.0,0.014308844971793862,1.1843814781834643
GMA.2023,0.0,0.0002127303984541936,0.6543168623906175,255020762855.0,6,-23184349775.0,-171995826197.0,27.922844553562747,2.0,0.00010300064035964557,2.0653308339774057
GMC.2019,0.0,0.10150658408691178,0.5301937056967655,203744114168.0,1,-105848398025.0,39115007755.0,27.659596761430823,0.0,0.059709103818146536,1.7000185498691462
GMC.2020,0.0,0.037957538842249484,0.4615363388284801,127828518044.0,1,-49271032313.0,-91511756746.0,27.83215663433623,0.0,0.031467556552790585,1.2062436045382545
GMC.2021,0.0,0.052685956732538654,0.15077131393077012,147237956788.0,1,24543464815.0,-172427242599.0,27.441532474647513,0.0,0.040939661233479044,1.2869172617738687
GMC.2022,0.0,-0.15820528611209322,0.16314453659341302,29313713059.0,1,-177363309847.0,23987112307.0,27.006265415056017,0.0,-0.2898999715994774,0.5457237033836895
GMC.2023,0.0,-0.12395015084223239,0.06371064891458239,-65883472798.0,1,-15374807050.0,3662024560.0,26.761322373242194,3.0,-6.260981830689356,0.01979723854726233
GMD.2019,0.0,0.060629910753503914,0.35105560431909355,1057439882016.0,6,-180932888961.0,12832999067.0,29.94552557984456,1.0,0.2321562749038389,0.2611599052345983
GMD.2020,0.0,0.04478862925324757,0.32941180404373344,655364412679.0,6,-18366145642.0,-5414365447.0,29.91692222274731,1.0,0.16904533883319328,0.264950394742579
GMD.2021,0.0,0.0671463651144041,0.34353929576395986,964817116119.0,6,81772613853.0,-4253788830.0,30.004177533237005,1.0,0.2247338135412219,0.2987817634398294
GMD.2022,0.0,0.0891201535464832,0.39007231532312525,2299239828019.0,6,26516090950.0,13819633686.0,30.198325621663113,1.0,0.2979018023581137,0.2991594976634283
GMD.2023,0.0,0.18706109097810425,0.2815328532902445,-2870318244.0,6,320681360945.0,-14362686074.0,30.237114274716582,1.0,0.6588790161126811,0.2839081021000571
GMH.2021,0.0,0.1318545969750532,0.04694688268945414,47695784139.0,8,7802200509.0,-1270655532.0,26.071804616971104,0.0,0.16780771535720118,0.7857481206652688
GMH.2022,0.0,0.1271947557994986,0.08345534415661465,22822240567.0,8,7802200509.0,-1270655532.0,26.019413444934905,3.0,0.16776301559542237,0.7581811482588138
GMH.2023,0.0,0.06945077581639426,0.045266733864448676,-1590418635.0,8,-1603824152.0,6789239423.0,26.00796486152747,1.0,0.12065673044153878,0.5756063135661124
GMX.2019,0.0,0.18644102930350434,0.3431898416952365,39326390312.0,8,132762927.0,-8502773489.0,25.60491781355282,1.0,0.09067496123872291,2.0561467769768877
GMX.2020,0.0,0.18962623489845093,0.34377924018165135,32364252403.0,8,10696782291.0,-11727542537.0,25.684104127894937,1.0,0.10222588330580817,1.8549728186860963
GMX.2021,0.0,0.14927445174045115,0.323311217859605,26201103984.0,8,-13625360088.0,-995850268.0,25.779918441839925,1.0,0.1095604680295959,1.3624846116952256
GMX.2022,0.0,0.23138063467751224,0.3897527889492495,44729301957.0,8,-2624907044.0,20238997512.0,25.961593809487162,1.0,0.15196058338570817,1.5226358672907905
GMX.2023,0.0,0.14087091209714062,0.2891105211789741,-9291061439.0,8,1856381675.0,3678023579.0,25.845932867615613,2.0,0.1222171488840487,1.1526280344732092
GSP.2019,0.0,0.05806767562687737,0.4989601479262169,126307576742.0,3,-49973985945.0,-7139021666.0,27.52845373214133,0.0,0.03767637941291282,1.541222286528303
GSP.2020,0.0,0.06839791372282938,0.4736593795998056,137936964231.0,3,-7225579781.0,-3485310006.0,27.50005390736548,0.0,0.03878004689356195,1.7637398405050517
GSP.2021,0.0,0.043152280687306394,0.49370517745218506,39716271108.0,3,99592377017.0,8261237294.0,27.892454024608085,0.0,0.03435007169515715,1.2562500908372258
GSP.2022,0.0,0.05435312042954853,0.5074581965522968,182515532853.0,3,-48929916769.0,4817311582.0,28.03243975376214,0.0,0.04401601503497534,1.2348487337247427
GSP.2023,0.0,0.05565978624566294,0.5011366005058567,204993614924.0,3,113587366338.0,20581982743.0,28.050734694883513,0.0,0.04797718819638424,1.1601302272619989
GTA.2019,0.0,0.033205786950302525,0.6940996446752782,-4815981201.0,1,7016151022.0,-75842156341.0,27.03485270111971,1.0,0.027610540811729062,1.2026489150185926
GTA.2020,0.0,0.03604747725906353,0.6670323171730062,24007259959.0,1,-6690148092.0,-60420453588.0,26.954600580602413,1.0,0.03225371030577022,1.1176226523189987
GTA.2021,0.0,0.03350876877229777,0.6421610883993225,-33526617992.0,1,3064666181.0,37925641902.0,26.871224865880578,1.0,0.030682914424186525,1.0920986288670054
GTA.2022,0.0,0.027288810898043213,0.567371336588049,20600671346.0,1,-25486067526.0,-31161876705.0,26.653188620821066,1.0,0.020967943335958392,1.301453865112513
GTA.2023,0.0,0.03047538104975696,0.51854137808795,-19179376100.0,1,-466546707.0,-7357788002.0,26.546484299192777,1.0,0.04133980562528189,0.7371921708098054
GVR.2019,0.0,0.0488219858403086,0.3555978441210117,3751460641967.0,8,-818307198531.0,220963944407.0,31.994336786455545,1.0,0.19336397185664383,0.2524874999801113
GVR.2020,0.0,0.06323453855877623,0.3593445612154316,-852102006740.0,8,44448972904.0,-1427517904024.0,32.01651895764195,1.0,0.24012561426510273,0.2633394140491994
GVR.2021,0.0,0.06758338010297395,0.34264928409265744,3921071527811.0,8,-148768530164.0,1391348619571.0,32.00064867041761,1.0,0.2036144145222526,0.3319184462531649
GVR.2022,0.0,0.06124001432083727,0.3178201647609286,1342697872512.0,8,-99237690632.0,660675246644.0,31.993455490627177,2.0,0.18858067388071872,0.32474173021341984
GVR.2023,0.0,0.04320741996882104,0.29572471904720377,3248513419311.0,8,-233967069727.0,-771081263549.0,31.988525697973387,1.0,0.15215163508119672,0.2839760476169915
HAD.2019,0.0,0.09739498055041111,0.26057730703428655,13943200767.0,2,-6996080256.0,-5165562704.0,25.346592075792287,1.0,0.06108885000324864,1.5943168114186428
HAD.2020,0.0,0.08908617763944245,0.17118705806198947,20028054583.0,2,-2213126654.0,-5974960306.0,25.254982442985643,1.0,0.05449491463785826,1.6347613026180106
HAD.2021,0.0,0.035072070963729295,0.19872053110961344,321086381.0,2,-58507540.0,5693159327.0,25.221273781153638,1.0,0.02468601159748545,1.4207265043698585
HAD.2022,0.0,0.11143732400888223,0.1919200775295302,13599822458.0,2,786385045.0,-3101946491.0,25.271893126857563,1.0,0.06866555660570328,1.6228998863110706
HAD.2023,0.0,0.06417933538044181,0.20715134741481256,2188815321.0,2,291236055.0,1415378625.0,25.262064551417275,1.0,0.03560877815314219,1.8023459020252426
HAG.2019,0.0,-0.05684727718272722,0.6499894851833814,-2537576353000.0,2,-3504405776000.0,804333284000.0,31.144815978847458,0.0,-0.9124400538835703,0.06230247887603263
HAG.2020,0.0,-0.06395511701381715,0.7309117153514765,-1764136007000.0,2,931918575000.0,146408875000.0,31.249097656533454,0.0,-0.7471367037486569,0.08560028799673614
HAG.2021,0.0,0.006920189312468282,0.7465665307037023,-640276028000.0,2,788632630000.0,-1937934001000.0,30.54552625099351,0.0,0.05833647199914228,0.11862543406070271
HAG.2022,0.0,0.056806385721527144,0.7376178576617037,37335440000.0,2,-298871896000.0,738006045000.0,30.616621613595715,0.0,0.21636755596314083,0.2625457660168069
HAG.2023,0.0,0.08523484788765645,0.6805535782651775,101113798000.0,2,-920092994000.0,-219318914000.0,30.67092601827308,0.0,0.2744191987836355,0.3106008918671155
HAH.2019,0.0,0.07263218555438972,0.31345998371927036,184160967914.0,6,48126098549.0,18218535872.0,28.23399421596483,1.0,0.11969931795024764,0.6067886333703161
HAH.2020,0.0,0.06999005051709001,0.36225165415672045,276893705171.0,6,40223545195.0,-7498440490.0,28.370360459509342,1.0,0.12301903543484097,0.5689367525090161
HAH.2021,0.0,0.17034545871766116,0.4115635112097199,790084526976.0,6,325539502079.0,2719585051.0,28.80422911163655,1.0,0.28160126619069303,0.6049172328731919
HAH.2022,0.0,0.20612136391236632,0.42826681222945573,1294718350122.0,6,458454556207.0,30019901157.0,29.250294401534376,1.0,0.3246786765142859,0.6348472469004196
HAH.2023,0.0,0.06677157075117482,0.40832697048887817,536324547004.0,6,26618602858.0,18691449408.0,29.30978905651137,1.0,0.13695673910465145,0.4875376793262673
HAP.2019,0.0,0.025073284643891837,0.15137362287692457,35288153683.0,8,-44664733085.0,23892490434.0,27.422633359580104,1.0,0.05399760122405372,0.46434071283749384
HAP.2020,0.0,0.042155154198770944,0.11201741422906357,22495854835.0,8,-18091973886.0,-28593050684.0,27.417971883981853,1.0,0.10184007893148772,0.4139348146728221
HAP.2021,0.0,0.05475607627186722,0.0993883508736476,-15810148762.0,8,73572413497.0,8910901851.0,27.41466893206118,2.0,0.08857534222768704,0.6181864489003517
HAP.2022,0.0,0.005746150525048046,0.06313742717449242,-21848943708.0,8,184257201671.0,15031029482.0,27.912448143610806,1.0,0.012031964033743929,0.47757377839003096
HAP.2023,0.0,0.0143585556493822,0.055721012405605216,-13319948400.0,8,80098193475.0,-17077834415.0,27.874168675916817,1.0,0.06107762620739083,0.23508699569671082
HAR.2019,0.0,0.00588159042841672,0.0767939081568874,45806004196.0,9,58757167383.0,0.0,27.75920897590861,1.0,0.040959053433187696,0.1435968347757537
